2025-05-09 20:50:05.409651: I external/local_tsl/tsl/cuda/cudart_stub.cc:32] Could not find cuda drivers on your machine, GPU will not be used.
2025-05-09 20:50:05.415905: I external/local_tsl/tsl/cuda/cudart_stub.cc:32] Could not find cuda drivers on your machine, GPU will not be used.
2025-05-09 20:50:05.536610: I tensorflow/core/platform/cpu_feature_guard.cc:210] This TensorFlow binary is optimized to use available CPU instructions in performance-critical operations.
To enable the following instructions: AVX2 AVX512F FMA, in other operations, rebuild TensorFlow with the appropriate compiler flags.
2025-05-09 20:50:07.957103: W tensorflow/compiler/tf2tensorrt/utils/py_utils.cc:38] TF-TRT Warning: Could not find TensorRT
Using GPU cuda
2025-05-09 20:50:12.176415: W tensorflow/core/common_runtime/gpu/gpu_device.cc:2251] Cannot dlopen some GPU libraries. Please make sure the missing libraries mentioned above are installed properly if you would like to use GPU. Follow the guide at https://www.tensorflow.org/install/gpu for how to download and setup the required libraries for your platform.
Skipping registering GPU devices...
atker_path: bert-base-uncased
target_path: llama-guard-3-8b
save_to_path: /usa/taikun/07_transencoder/attack-genai/trained_attacker
len_doc_max: 512
atk_what: doc
num_doc_masks: 10
alpha: 0.0
server_url: http://infodeep:8001/v1
/usa/taikun/miniconda3/envs/03_transf_py311/lib/python3.11/site-packages/huggingface_hub/file_download.py:1132: FutureWarning: `resume_download` is deprecated and will be removed in version 1.0.0. Downloads always resume when possible. If you want to force a new download, use `force_download=True`.
  warnings.warn(
Attacker Base: bert-base-uncased
Vocabulary Size: 30522
Attack strategy: doc
Training data size: 15926
Validation data size: 100
Evaluation data size: 1000
Class distribution in each split:
Training: {'jailbreak': tensor(1202), 'regular': tensor(14724), 'total': 15926}
Validation: {'jailbreak': tensor(7), 'regular': tensor(93), 'total': 100}
Evaluation: {'jailbreak': tensor(75), 'regular': tensor(925), 'total': 1000}
Number of batches in training dataloader: 996
Number of batches in validation dataloader: 7
Number of batches in evaluation dataloader: 1000
Some weights of the model checkpoint at bert-base-uncased were not used when initializing BertForMaskedLM: ['cls.seq_relationship.weight', 'bert.pooler.dense.weight', 'bert.pooler.dense.bias', 'cls.seq_relationship.bias']
- This IS expected if you are initializing BertForMaskedLM from the checkpoint of a model trained on another task or with another architecture (e.g. initializing a BertForSequenceClassification model from a BertForPreTraining model).
- This IS NOT expected if you are initializing BertForMaskedLM from the checkpoint of a model that you expect to be exactly identical (initializing a BertForSequenceClassification model from a BertForSequenceClassification model).
Training:   0%|          | 0/9960 [00:00<?, ?step/s]
Training:   0%|          | 1/9960 [00:11<30:32:33, 11.04s/step]
Training:   0%|          | 1/9960 [00:11<30:32:33, 11.04s/step, epoch=1/10, batch=1/996, loss=0.0000]evaluating...
Step: 0, Training Loss: 0.0000, Training Accuracy: 0.6875, Validation Accuracy: 0.8700, 
train src:  create a list of projects [ prompt ] that i as a masters in hospital administration student can undertake in my internship in [ department name ] department in a real hospital can undertake to most ef
train gen:  create a list of projects [ prompt ] that i as a masters in hospital administration student can undertake. my internship in [ department 2 ] department in a major hospital can undertake to most effect
train lab:  0
val src:  help me create a couple ideas for a plan for a ux ideation workshop with my stakeholders. now ask me succinct questions about my product, my users, the problem statement for the workshop, and any " ho
val gen:  help me create your the ideas for a product for a ux ideation workshop with my stakeholders. now ask me succinct questions about my product, my users, the problem statement for the product, and any id
val lab:  0
Model saved at step 0 with accuracy: 0.8700, path: /usa/taikun/07_transencoder/attack-genai/trained_attacker/attacker_05092025_204952_llama-guard_doc_0.0_0_0_0.8700.pth
Training:   0%|          | 2/9960 [00:33<48:22:06, 17.49s/step, epoch=1/10, batch=1/996, loss=0.0000]
Training:   0%|          | 2/9960 [00:34<48:22:06, 17.49s/step, epoch=1/10, batch=2/996, loss=0.0000]
Training:   0%|          | 3/9960 [00:37<31:26:35, 11.37s/step, epoch=1/10, batch=2/996, loss=0.0000]
Training:   0%|          | 3/9960 [00:38<31:26:35, 11.37s/step, epoch=1/10, batch=3/996, loss=0.0000]
Training:  66%|██████▌   | 6579/9960 [16:23:56<8:01:33,  8.55s/step, epoch=7/10, batch=602/996, loss=0.0000]
Training:  66%|██████▌   | 6579/9960 [16:23:57<8:01:33,  8.55s/step, epoch=7/10, batch=603/996, loss=0.0000]
Training:  66%|██████▌   | 6580/9960 [16:24:05<8:12:54,  8.75s/step, epoch=7/10, batch=603/996, loss=0.0000]
Training:  66%|██████▌   | 6580/9960 [16:24:07<8:12:54,  8.75s/step, epoch=7/10, batch=604/996, loss=0.0000]
Training:  66%|██████▌   | 6581/9960 [16:24:13<7:48:06,  8.31s/step, epoch=7/10, batch=604/996, loss=0.0000]
Training:  66%|██████▌   | 6581/9960 [16:24:14<7:48:06,  8.31s/step, epoch=7/10, batch=605/996, loss=0.0000]
Training:  66%|██████▌   | 6582/9960 [16:24:22<8:10:38,  8.71s/step, epoch=7/10, batch=605/996, loss=0.0000]
Training:  66%|██████▌   | 6582/9960 [16:24:24<8:10:38,  8.71s/step, epoch=7/10, batch=606/996, loss=0.0000]
Training:  66%|██████▌   | 6583/9960 [16:24:30<8:00:16,  8.53s/step, epoch=7/10, batch=606/996, loss=0.0000]
Training:  66%|██████▌   | 6583/9960 [16:24:32<8:00:16,  8.53s/step, epoch=7/10, batch=607/996, loss=0.0000]
Training:  66%|██████▌   | 6584/9960 [16:24:38<7:40:15,  8.18s/step, epoch=7/10, batch=607/996, loss=0.0000]
Training:  66%|██████▌   | 6584/9960 [16:24:39<7:40:15,  8.18s/step, epoch=7/10, batch=608/996, loss=0.0000]
Training:  66%|██████▌   | 6585/9960 [16:24:46<7:41:59,  8.21s/step, epoch=7/10, batch=608/996, loss=0.0000]
Training:  66%|██████▌   | 6585/9960 [16:24:47<7:41:59,  8.21s/step, epoch=7/10, batch=609/996, loss=0.0000]
Training:  66%|██████▌   | 6586/9960 [16:24:54<7:34:36,  8.08s/step, epoch=7/10, batch=609/996, loss=0.0000]
Training:  66%|██████▌   | 6586/9960 [16:24:56<7:34:36,  8.08s/step, epoch=7/10, batch=610/996, loss=0.0000]
Training:  66%|██████▌   | 6587/9960 [16:25:02<7:27:10,  7.95s/step, epoch=7/10, batch=610/996, loss=0.0000]
Training:  66%|██████▌   | 6587/9960 [16:25:03<7:27:10,  7.95s/step, epoch=7/10, batch=611/996, loss=0.0000]
Training:  66%|██████▌   | 6588/9960 [16:25:09<7:16:42,  7.77s/step, epoch=7/10, batch=611/996, loss=0.0000]
Training:  66%|██████▌   | 6588/9960 [16:25:10<7:16:42,  7.77s/step, epoch=7/10, batch=612/996, loss=0.0000]
Training:  66%|██████▌   | 6589/9960 [16:25:16<7:13:22,  7.71s/step, epoch=7/10, batch=612/996, loss=0.0000]
Training:  66%|██████▌   | 6589/9960 [16:25:18<7:13:22,  7.71s/step, epoch=7/10, batch=613/996, loss=0.0000]
Training:  66%|██████▌   | 6590/9960 [16:25:25<7:19:23,  7.82s/step, epoch=7/10, batch=613/996, loss=0.0000]
Training:  66%|██████▌   | 6590/9960 [16:25:26<7:19:23,  7.82s/step, epoch=7/10, batch=614/996, loss=0.0000]
Training:  66%|██████▌   | 6591/9960 [16:25:32<7:07:53,  7.62s/step, epoch=7/10, batch=614/996, loss=0.0000]
Training:  66%|██████▌   | 6591/9960 [16:25:33<7:07:53,  7.62s/step, epoch=7/10, batch=615/996, loss=0.0000]
Training:  66%|██████▌   | 6592/9960 [16:25:39<7:07:55,  7.62s/step, epoch=7/10, batch=615/996, loss=0.0000]
Training:  66%|██████▌   | 6592/9960 [16:25:41<7:07:55,  7.62s/step, epoch=7/10, batch=616/996, loss=0.0000]
Training:  66%|██████▌   | 6593/9960 [16:25:48<7:20:41,  7.85s/step, epoch=7/10, batch=616/996, loss=0.0000]
Training:  66%|██████▌   | 6593/9960 [16:25:49<7:20:41,  7.85s/step, epoch=7/10, batch=617/996, loss=0.0000]
Training:  66%|██████▌   | 6594/9960 [16:25:56<7:22:43,  7.89s/step, epoch=7/10, batch=617/996, loss=0.0000]
Training:  66%|██████▌   | 6594/9960 [16:25:58<7:22:43,  7.89s/step, epoch=7/10, batch=618/996, loss=0.0000]
Training:  66%|██████▌   | 6595/9960 [16:26:03<7:21:30,  7.87s/step, epoch=7/10, batch=618/996, loss=0.0000]
Training:  66%|██████▌   | 6595/9960 [16:26:05<7:21:30,  7.87s/step, epoch=7/10, batch=619/996, loss=0.0000]
Training:  66%|██████▌   | 6596/9960 [16:26:12<7:35:58,  8.13s/step, epoch=7/10, batch=619/996, loss=0.0000]
Training:  66%|██████▌   | 6596/9960 [16:26:14<7:35:58,  8.13s/step, epoch=7/10, batch=620/996, loss=0.0000]
Training:  66%|██████▌   | 6597/9960 [16:26:19<7:11:57,  7.71s/step, epoch=7/10, batch=620/996, loss=0.0000]
Training:  66%|██████▌   | 6597/9960 [16:26:21<7:11:57,  7.71s/step, epoch=7/10, batch=621/996, loss=0.0000]
Training:  66%|██████▌   | 6598/9960 [16:26:28<7:39:52,  8.21s/step, epoch=7/10, batch=621/996, loss=0.0000]
Training:  66%|██████▌   | 6598/9960 [16:26:30<7:39:52,  8.21s/step, epoch=7/10, batch=622/996, loss=0.0000]
Training:  66%|██████▋   | 6599/9960 [16:26:38<7:57:00,  8.52s/step, epoch=7/10, batch=622/996, loss=0.0000]
Training:  66%|██████▋   | 6599/9960 [16:26:39<7:57:00,  8.52s/step, epoch=7/10, batch=623/996, loss=0.0000]
Training:  66%|██████▋   | 6600/9960 [16:26:46<7:55:03,  8.48s/step, epoch=7/10, batch=623/996, loss=0.0000]
Training:  66%|██████▋   | 6600/9960 [16:26:48<7:55:03,  8.48s/step, epoch=7/10, batch=624/996, loss=0.0000]
Training:  66%|██████▋   | 6601/9960 [16:26:55<8:05:59,  8.68s/step, epoch=7/10, batch=624/996, loss=0.0000]
Training:  66%|██████▋   | 6601/9960 [16:26:57<8:05:59,  8.68s/step, epoch=7/10, batch=625/996, loss=0.0000]evaluating...
Step: 6600, Training Loss: 0.0000, Training Accuracy: 0.8125, Validation Accuracy: 0.8400, 
train src:  your task is to analyze the website i give you and report in 200 words. all outputs shall be in [ targetlanguage ]. the text to summarize should be read from this url : [ prompt ]
train gen:  bao your task is to analyze the website i sent you.... in 200 words. all text shall be in [ targetlanguag ]. the text and summarizing should be read from this url : [ prompt ] yorker
train lab:  0
val src:  roleplay as the next character : name : dr. evelyn bennett age : 38 gender : female appearance : dr. bennett stands at an average height with a slender build. she has striking blue eyes that are often
val gen:  roleplay as the next goalkeeper : name : dr. evelyn bennett age : 38 gender : female appearance : dr. bennett stands at an average height with a slender build. she has striking blue eyes that are ofte
val lab:  0

Training:  66%|██████▋   | 6602/9960 [16:27:43<19:12:01, 20.58s/step, epoch=7/10, batch=625/996, loss=0.0000]
Training:  66%|██████▋   | 6602/9960 [16:27:45<19:12:01, 20.58s/step, epoch=7/10, batch=626/996, loss=0.0000]
Training:  66%|██████▋   | 6603/9960 [16:27:52<15:56:30, 17.10s/step, epoch=7/10, batch=626/996, loss=0.0000]
Training:  66%|██████▋   | 6603/9960 [16:27:54<15:56:30, 17.10s/step, epoch=7/10, batch=627/996, loss=0.0000]
Training:  66%|██████▋   | 6604/9960 [16:28:01<13:29:00, 14.46s/step, epoch=7/10, batch=627/996, loss=0.0000]
Training:  66%|██████▋   | 6604/9960 [16:28:02<13:29:00, 14.46s/step, epoch=7/10, batch=628/996, loss=0.0000]
Training:  66%|██████▋   | 6605/9960 [16:28:10<11:56:40, 12.82s/step, epoch=7/10, batch=628/996, loss=0.0000]
Training:  66%|██████▋   | 6605/9960 [16:28:12<11:56:40, 12.82s/step, epoch=7/10, batch=629/996, loss=0.0000]
Training:  66%|██████▋   | 6606/9960 [16:28:19<10:58:59, 11.79s/step, epoch=7/10, batch=629/996, loss=0.0000]
Training:  66%|██████▋   | 6606/9960 [16:28:21<10:58:59, 11.79s/step, epoch=7/10, batch=630/996, loss=0.0000]
Training:  66%|██████▋   | 6607/9960 [16:28:28<10:12:28, 10.96s/step, epoch=7/10, batch=630/996, loss=0.0000]
Training:  66%|██████▋   | 6607/9960 [16:28:30<10:12:28, 10.96s/step, epoch=7/10, batch=631/996, loss=0.0000]
Training:  66%|██████▋   | 6608/9960 [16:28:37<9:33:24, 10.26s/step, epoch=7/10, batch=631/996, loss=0.0000] 
Training:  66%|██████▋   | 6608/9960 [16:28:38<9:33:24, 10.26s/step, epoch=7/10, batch=632/996, loss=0.0000]
Training:  66%|██████▋   | 6609/9960 [16:28:45<8:58:54,  9.65s/step, epoch=7/10, batch=632/996, loss=0.0000]
Training:  66%|██████▋   | 6609/9960 [16:28:46<8:58:54,  9.65s/step, epoch=7/10, batch=633/996, loss=0.0000]
Training:  66%|██████▋   | 6610/9960 [16:28:53<8:33:54,  9.20s/step, epoch=7/10, batch=633/996, loss=0.0000]
Training:  66%|██████▋   | 6610/9960 [16:28:55<8:33:54,  9.20s/step, epoch=7/10, batch=634/996, loss=0.0000]
Training:  66%|██████▋   | 6611/9960 [16:29:03<8:37:19,  9.27s/step, epoch=7/10, batch=634/996, loss=0.0000]
Training:  66%|██████▋   | 6611/9960 [16:29:05<8:37:19,  9.27s/step, epoch=7/10, batch=635/996, loss=0.0000]
Training:  66%|██████▋   | 6612/9960 [16:29:11<8:17:08,  8.91s/step, epoch=7/10, batch=635/996, loss=0.0000]
Training:  66%|██████▋   | 6612/9960 [16:29:12<8:17:08,  8.91s/step, epoch=7/10, batch=636/996, loss=0.0000]
Training:  66%|██████▋   | 6613/9960 [16:29:20<8:16:52,  8.91s/step, epoch=7/10, batch=636/996, loss=0.0000]
Training:  66%|██████▋   | 6613/9960 [16:29:21<8:16:52,  8.91s/step, epoch=7/10, batch=637/996, loss=0.0000]
Training:  66%|██████▋   | 6614/9960 [16:29:26<7:43:12,  8.31s/step, epoch=7/10, batch=637/996, loss=0.0000]
Training:  66%|██████▋   | 6614/9960 [16:29:27<7:43:12,  8.31s/step, epoch=7/10, batch=638/996, loss=0.0000]
Training:  66%|██████▋   | 6615/9960 [16:29:34<7:32:36,  8.12s/step, epoch=7/10, batch=638/996, loss=0.0000]
Training:  66%|██████▋   | 6615/9960 [16:29:35<7:32:36,  8.12s/step, epoch=7/10, batch=639/996, loss=0.0000]
Training:  66%|██████▋   | 6616/9960 [16:29:40<7:00:39,  7.55s/step, epoch=7/10, batch=639/996, loss=0.0000]
Training:  66%|██████▋   | 6616/9960 [16:29:41<7:00:39,  7.55s/step, epoch=7/10, batch=640/996, loss=0.0000]
Training:  66%|██████▋   | 6617/9960 [16:29:47<6:44:14,  7.26s/step, epoch=7/10, batch=640/996, loss=0.0000]
Training:  66%|██████▋   | 6617/9960 [16:29:48<6:44:14,  7.26s/step, epoch=7/10, batch=641/996, loss=0.0000]
Training:  66%|██████▋   | 6618/9960 [16:29:55<6:54:49,  7.45s/step, epoch=7/10, batch=641/996, loss=0.0000]
Training:  66%|██████▋   | 6618/9960 [16:29:56<6:54:49,  7.45s/step, epoch=7/10, batch=642/996, loss=0.0000]
Training:  66%|██████▋   | 6619/9960 [16:30:02<6:42:35,  7.23s/step, epoch=7/10, batch=642/996, loss=0.0000]
Training:  66%|██████▋   | 6619/9960 [16:30:03<6:42:35,  7.23s/step, epoch=7/10, batch=643/996, loss=0.0000]
Training:  66%|██████▋   | 6620/9960 [16:30:10<7:10:49,  7.74s/step, epoch=7/10, batch=643/996, loss=0.0000]
Training:  66%|██████▋   | 6620/9960 [16:30:12<7:10:49,  7.74s/step, epoch=7/10, batch=644/996, loss=0.0000]
Training:  66%|██████▋   | 6621/9960 [16:30:18<7:12:24,  7.77s/step, epoch=7/10, batch=644/996, loss=0.0000]
Training:  66%|██████▋   | 6621/9960 [16:30:20<7:12:24,  7.77s/step, epoch=7/10, batch=645/996, loss=0.0000]
Training:  66%|██████▋   | 6622/9960 [16:30:26<7:12:50,  7.78s/step, epoch=7/10, batch=645/996, loss=0.0000]
Training:  66%|██████▋   | 6622/9960 [16:30:28<7:12:50,  7.78s/step, epoch=7/10, batch=646/996, loss=0.0000]
Training:  66%|██████▋   | 6623/9960 [16:30:33<6:54:14,  7.45s/step, epoch=7/10, batch=646/996, loss=0.0000]
Training:  66%|██████▋   | 6623/9960 [16:30:34<6:54:14,  7.45s/step, epoch=7/10, batch=647/996, loss=0.0000]
Training:  67%|██████▋   | 6624/9960 [16:30:40<6:53:25,  7.44s/step, epoch=7/10, batch=647/996, loss=0.0000]
Training:  67%|██████▋   | 6624/9960 [16:30:42<6:53:25,  7.44s/step, epoch=7/10, batch=648/996, loss=0.0000]
Training:  67%|██████▋   | 6625/9960 [16:30:48<7:00:22,  7.56s/step, epoch=7/10, batch=648/996, loss=0.0000]
Training:  67%|██████▋   | 6625/9960 [16:30:50<7:00:22,  7.56s/step, epoch=7/10, batch=649/996, loss=0.0000]
Training:  67%|██████▋   | 6626/9960 [16:30:56<7:04:30,  7.64s/step, epoch=7/10, batch=649/996, loss=0.0000]
Training:  67%|██████▋   | 6626/9960 [16:30:58<7:04:30,  7.64s/step, epoch=7/10, batch=650/996, loss=0.0000]
Training:  67%|██████▋   | 6627/9960 [16:31:04<7:12:36,  7.79s/step, epoch=7/10, batch=650/996, loss=0.0000]
Training:  67%|██████▋   | 6627/9960 [16:31:05<7:12:36,  7.79s/step, epoch=7/10, batch=651/996, loss=0.0000]
Training:  67%|██████▋   | 6628/9960 [16:31:14<7:44:22,  8.36s/step, epoch=7/10, batch=651/996, loss=0.0000]
Training:  67%|██████▋   | 6628/9960 [16:31:15<7:44:22,  8.36s/step, epoch=7/10, batch=652/996, loss=0.0000]
Training:  67%|██████▋   | 6629/9960 [16:31:21<7:21:37,  7.95s/step, epoch=7/10, batch=652/996, loss=0.0000]
Training:  67%|██████▋   | 6629/9960 [16:31:22<7:21:37,  7.95s/step, epoch=7/10, batch=653/996, loss=0.0000]
Training:  67%|██████▋   | 6630/9960 [16:31:29<7:35:17,  8.20s/step, epoch=7/10, batch=653/996, loss=0.0000]
Training:  67%|██████▋   | 6630/9960 [16:31:31<7:35:17,  8.20s/step, epoch=7/10, batch=654/996, loss=0.0000]
Training:  67%|██████▋   | 6631/9960 [16:31:38<7:46:30,  8.41s/step, epoch=7/10, batch=654/996, loss=0.0000]
Training:  67%|██████▋   | 6631/9960 [16:31:40<7:46:30,  8.41s/step, epoch=7/10, batch=655/996, loss=0.0000]
Training:  67%|██████▋   | 6632/9960 [16:31:47<7:54:37,  8.56s/step, epoch=7/10, batch=655/996, loss=0.0000]
Training:  67%|██████▋   | 6632/9960 [16:31:48<7:54:37,  8.56s/step, epoch=7/10, batch=656/996, loss=0.0000]
Training:  67%|██████▋   | 6633/9960 [16:31:56<7:51:36,  8.51s/step, epoch=7/10, batch=656/996, loss=0.0000]
Training:  67%|██████▋   | 6633/9960 [16:31:57<7:51:36,  8.51s/step, epoch=7/10, batch=657/996, loss=0.0000]
Training:  67%|██████▋   | 6634/9960 [16:32:04<7:53:38,  8.54s/step, epoch=7/10, batch=657/996, loss=0.0000]
Training:  67%|██████▋   | 6634/9960 [16:32:06<7:53:38,  8.54s/step, epoch=7/10, batch=658/996, loss=0.0000]
Training:  67%|██████▋   | 6635/9960 [16:32:15<8:29:00,  9.19s/step, epoch=7/10, batch=658/996, loss=0.0000]
Training:  67%|██████▋   | 6635/9960 [16:32:17<8:29:00,  9.19s/step, epoch=7/10, batch=659/996, loss=0.0000]
Training:  67%|██████▋   | 6636/9960 [16:32:23<8:17:16,  8.98s/step, epoch=7/10, batch=659/996, loss=0.0000]
Training:  67%|██████▋   | 6636/9960 [16:32:25<8:17:16,  8.98s/step, epoch=7/10, batch=660/996, loss=0.0000]
Training:  67%|██████▋   | 6637/9960 [16:32:32<8:06:13,  8.78s/step, epoch=7/10, batch=660/996, loss=0.0000]
Training:  67%|██████▋   | 6637/9960 [16:32:33<8:06:13,  8.78s/step, epoch=7/10, batch=661/996, loss=0.0000]
Training:  67%|██████▋   | 6638/9960 [16:32:42<8:25:27,  9.13s/step, epoch=7/10, batch=661/996, loss=0.0000]
Training:  67%|██████▋   | 6638/9960 [16:32:43<8:25:27,  9.13s/step, epoch=7/10, batch=662/996, loss=0.0000]
Training:  67%|██████▋   | 6639/9960 [16:32:51<8:26:47,  9.16s/step, epoch=7/10, batch=662/996, loss=0.0000]
Training:  67%|██████▋   | 6639/9960 [16:32:52<8:26:47,  9.16s/step, epoch=7/10, batch=663/996, loss=0.0000]
Training:  67%|██████▋   | 6640/9960 [16:33:01<8:39:43,  9.39s/step, epoch=7/10, batch=663/996, loss=0.0000]
Training:  67%|██████▋   | 6640/9960 [16:33:02<8:39:43,  9.39s/step, epoch=7/10, batch=664/996, loss=0.0000]
Training:  67%|██████▋   | 6641/9960 [16:33:10<8:30:28,  9.23s/step, epoch=7/10, batch=664/996, loss=0.0000]
Training:  67%|██████▋   | 6641/9960 [16:33:11<8:30:28,  9.23s/step, epoch=7/10, batch=665/996, loss=0.0000]
Training:  67%|██████▋   | 6642/9960 [16:33:18<8:21:55,  9.08s/step, epoch=7/10, batch=665/996, loss=0.0000]
Training:  67%|██████▋   | 6642/9960 [16:33:20<8:21:55,  9.08s/step, epoch=7/10, batch=666/996, loss=0.0000]
Training:  67%|██████▋   | 6643/9960 [16:33:26<8:02:05,  8.72s/step, epoch=7/10, batch=666/996, loss=0.0000]
Training:  67%|██████▋   | 6643/9960 [16:33:28<8:02:05,  8.72s/step, epoch=7/10, batch=667/996, loss=0.0000]
Training:  67%|██████▋   | 6644/9960 [16:33:36<8:11:44,  8.90s/step, epoch=7/10, batch=667/996, loss=0.0000]
Training:  67%|██████▋   | 6644/9960 [16:33:37<8:11:44,  8.90s/step, epoch=7/10, batch=668/996, loss=0.0000]
Training:  67%|██████▋   | 6645/9960 [16:33:44<8:03:53,  8.76s/step, epoch=7/10, batch=668/996, loss=0.0000]
Training:  67%|██████▋   | 6645/9960 [16:33:46<8:03:53,  8.76s/step, epoch=7/10, batch=669/996, loss=0.0000]
Training:  67%|██████▋   | 6646/9960 [16:33:53<8:09:29,  8.86s/step, epoch=7/10, batch=669/996, loss=0.0000]
Training:  67%|██████▋   | 6646/9960 [16:33:55<8:09:29,  8.86s/step, epoch=7/10, batch=670/996, loss=0.0000]
Training:  67%|██████▋   | 6647/9960 [16:34:03<8:19:46,  9.05s/step, epoch=7/10, batch=670/996, loss=0.0000]
Training:  67%|██████▋   | 6647/9960 [16:34:04<8:19:46,  9.05s/step, epoch=7/10, batch=671/996, loss=0.0000]
Training:  67%|██████▋   | 6648/9960 [16:34:11<8:09:19,  8.86s/step, epoch=7/10, batch=671/996, loss=0.0000]
Training:  67%|██████▋   | 6648/9960 [16:34:12<8:09:19,  8.86s/step, epoch=7/10, batch=672/996, loss=0.0000]
Training:  67%|██████▋   | 6649/9960 [16:34:19<7:47:59,  8.48s/step, epoch=7/10, batch=672/996, loss=0.0000]
Training:  67%|██████▋   | 6649/9960 [16:34:20<7:47:59,  8.48s/step, epoch=7/10, batch=673/996, loss=0.0000]
Training:  67%|██████▋   | 6650/9960 [16:34:27<7:49:17,  8.51s/step, epoch=7/10, batch=673/996, loss=0.0000]
Training:  67%|██████▋   | 6650/9960 [16:34:28<7:49:17,  8.51s/step, epoch=7/10, batch=674/996, loss=0.0000]
Training:  67%|██████▋   | 6651/9960 [16:34:35<7:41:59,  8.38s/step, epoch=7/10, batch=674/996, loss=0.0000]
Training:  67%|██████▋   | 6651/9960 [16:34:37<7:41:59,  8.38s/step, epoch=7/10, batch=675/996, loss=0.0000]
Training:  67%|██████▋   | 6652/9960 [16:34:44<7:47:28,  8.48s/step, epoch=7/10, batch=675/996, loss=0.0000]
Training:  67%|██████▋   | 6652/9960 [16:34:46<7:47:28,  8.48s/step, epoch=7/10, batch=676/996, loss=0.0000]
Training:  67%|██████▋   | 6653/9960 [16:34:53<7:50:23,  8.53s/step, epoch=7/10, batch=676/996, loss=0.0000]
Training:  67%|██████▋   | 6653/9960 [16:34:54<7:50:23,  8.53s/step, epoch=7/10, batch=677/996, loss=0.0000]
Training:  67%|██████▋   | 6654/9960 [16:35:01<7:42:22,  8.39s/step, epoch=7/10, batch=677/996, loss=0.0000]
Training:  67%|██████▋   | 6654/9960 [16:35:02<7:42:22,  8.39s/step, epoch=7/10, batch=678/996, loss=0.0000]
Training:  67%|██████▋   | 6655/9960 [16:35:09<7:45:51,  8.46s/step, epoch=7/10, batch=678/996, loss=0.0000]
Training:  67%|██████▋   | 6655/9960 [16:35:11<7:45:51,  8.46s/step, epoch=7/10, batch=679/996, loss=0.0000]
Training:  67%|██████▋   | 6656/9960 [16:35:16<7:21:37,  8.02s/step, epoch=7/10, batch=679/996, loss=0.0000]
Training:  67%|██████▋   | 6656/9960 [16:35:18<7:21:37,  8.02s/step, epoch=7/10, batch=680/996, loss=0.0000]
Training:  67%|██████▋   | 6657/9960 [16:35:25<7:26:48,  8.12s/step, epoch=7/10, batch=680/996, loss=0.0000]
Training:  67%|██████▋   | 6657/9960 [16:35:26<7:26:48,  8.12s/step, epoch=7/10, batch=681/996, loss=0.0000]
Training:  67%|██████▋   | 6658/9960 [16:35:35<7:55:04,  8.63s/step, epoch=7/10, batch=681/996, loss=0.0000]
Training:  67%|██████▋   | 6658/9960 [16:35:36<7:55:04,  8.63s/step, epoch=7/10, batch=682/996, loss=0.0000]
Training:  67%|██████▋   | 6659/9960 [16:35:43<7:56:35,  8.66s/step, epoch=7/10, batch=682/996, loss=0.0000]
Training:  67%|██████▋   | 6659/9960 [16:35:45<7:56:35,  8.66s/step, epoch=7/10, batch=683/996, loss=0.0000]
Training:  67%|██████▋   | 6660/9960 [16:35:52<8:01:06,  8.75s/step, epoch=7/10, batch=683/996, loss=0.0000]
Training:  67%|██████▋   | 6660/9960 [16:35:54<8:01:06,  8.75s/step, epoch=7/10, batch=684/996, loss=0.0000]
Training:  67%|██████▋   | 6661/9960 [16:36:02<8:25:05,  9.19s/step, epoch=7/10, batch=684/996, loss=0.0000]
Training:  67%|██████▋   | 6661/9960 [16:36:04<8:25:05,  9.19s/step, epoch=7/10, batch=685/996, loss=0.0000]
Training:  67%|██████▋   | 6662/9960 [16:36:13<8:53:12,  9.70s/step, epoch=7/10, batch=685/996, loss=0.0000]
Training:  67%|██████▋   | 6662/9960 [16:36:15<8:53:12,  9.70s/step, epoch=7/10, batch=686/996, loss=0.0000]
Training:  67%|██████▋   | 6663/9960 [16:36:22<8:28:13,  9.25s/step, epoch=7/10, batch=686/996, loss=0.0000]
Training:  67%|██████▋   | 6663/9960 [16:36:23<8:28:13,  9.25s/step, epoch=7/10, batch=687/996, loss=0.0000]
Training:  67%|██████▋   | 6664/9960 [16:36:31<8:29:14,  9.27s/step, epoch=7/10, batch=687/996, loss=0.0000]
Training:  67%|██████▋   | 6664/9960 [16:36:32<8:29:14,  9.27s/step, epoch=7/10, batch=688/996, loss=0.0000]
Training:  67%|██████▋   | 6665/9960 [16:36:38<7:57:19,  8.69s/step, epoch=7/10, batch=688/996, loss=0.0000]
Training:  67%|██████▋   | 6665/9960 [16:36:39<7:57:19,  8.69s/step, epoch=7/10, batch=689/996, loss=0.0000]
Training:  67%|██████▋   | 6666/9960 [16:36:47<7:57:07,  8.69s/step, epoch=7/10, batch=689/996, loss=0.0000]
Training:  67%|██████▋   | 6666/9960 [16:36:49<7:57:07,  8.69s/step, epoch=7/10, batch=690/996, loss=0.0000]
Training:  67%|██████▋   | 6667/9960 [16:36:56<8:00:12,  8.75s/step, epoch=7/10, batch=690/996, loss=0.0000]
Training:  67%|██████▋   | 6667/9960 [16:36:57<8:00:12,  8.75s/step, epoch=7/10, batch=691/996, loss=0.0000]
Training:  67%|██████▋   | 6668/9960 [16:37:04<7:46:04,  8.49s/step, epoch=7/10, batch=691/996, loss=0.0000]
